nu_cm1,R_obs,R_model_best,weight
2125.65200000,0.18546434,0.17840652,1.00000000
2126.13500000,0.18596517,0.17840872,1.00000000
2126.61700000,0.18585846,0.17841091,1.00000000
2127.09900000,0.18567105,0.17841310,1.00000000
2127.58100000,0.18570950,0.17841529,1.00000000
2128.06300000,0.18552264,0.17841748,1.00000000
2128.54500000,0.18560517,0.17841968,1.00000000
2129.02700000,0.18561255,0.17842188,1.00000000
2129.50900000,0.18522404,0.17842408,1.00000000
2129.99100000,0.18540930,0.17842627,1.00000000
2130.47400000,0.18526134,0.17842848,1.00000000
2130.95600000,0.18530763,0.17843068,1.00000000
2131.43800000,0.18506039,0.17843289,1.00000000
2131.92000000,0.18525356,0.17843509,1.00000000
2132.40200000,0.18524631,0.17843730,1.00000000
2132.88400000,0.18499015,0.17843951,1.00000000
2133.36600000,0.18511801,0.17844172,1.00000000
2133.84800000,0.18500765,0.17844393,1.00000000
2134.33100000,0.18480420,0.17844614,1.00000000
2134.81300000,0.18468416,0.17844836,1.00000000
2135.29500000,0.18464810,0.17845057,1.00000000
2135.77700000,0.18469145,0.17845279,1.00000000
2136.25900000,0.18474655,0.17845500,1.00000000
2136.74100000,0.18469544,0.17845722,1.00000000
2137.22300000,0.18449690,0.17845944,1.00000000
2137.70500000,0.18445093,0.17846166,1.00000000
2138.18800000,0.18433941,0.17846389,1.00000000
2138.67000000,0.18432423,0.17846612,1.00000000
2139.15200000,0.18416379,0.17846834,1.00000000
2139.63400000,0.18407793,0.17847057,1.00000000
2140.11600000,0.18406336,0.17847280,1.00000000
2140.59800000,0.18411277,0.17847503,1.00000000
2141.08000000,0.18391568,0.17847726,1.00000000
2141.56200000,0.18384947,0.17847949,1.00000000
2142.04400000,0.18375667,0.17848172,1.00000000
2142.52700000,0.18375879,0.17848396,1.00000000
2143.00900000,0.18348803,0.17848620,1.00000000
2143.49100000,0.18363206,0.17848843,1.00000000
2143.97300000,0.18344470,0.17849067,1.00000000
2144.45500000,0.18325700,0.17849291,1.00000000
2144.93700000,0.18319162,0.17849516,1.00000000
2145.41900000,0.18296617,0.17849740,1.00000000
2145.90100000,0.18305803,0.17849964,1.00000000
2146.38400000,0.18291170,0.17850189,1.00000000
2146.86500000,0.18281762,0.17850414,1.00000000
2147.34800000,0.18278105,0.17850639,1.00000000
2147.83000000,0.18272668,0.17850864,1.00000000
2148.31200000,0.18276486,0.17851089,1.00000000
2148.79400000,0.18250360,0.17851314,1.00000000
2149.27600000,0.18233226,0.17851539,1.00000000
2149.75800000,0.18233956,0.17851765,1.00000000
2150.24000000,0.18248925,0.17851991,1.00000000
2150.72200000,0.18242726,0.17852216,1.00000000
2151.20500000,0.18207445,0.17852443,1.00000000
2151.68700000,0.18190449,0.17852669,1.00000000
2152.16900000,0.18192974,0.17852895,1.00000000
2152.65100000,0.18204465,0.17853121,1.00000000
2153.13300000,0.18182552,0.17853347,1.00000000
2153.61500000,0.18179371,0.17853574,1.00000000
2154.09700000,0.18166081,0.17853801,1.00000000
2154.57900000,0.18149749,0.17854027,1.00000000
2155.06200000,0.18138776,0.17854255,1.00000000
2155.54400000,0.18117140,0.17854482,1.00000000
2156.02600000,0.18129241,0.17854709,1.00000000
2156.50800000,0.18129656,0.17854937,1.00000000
2156.99000000,0.18114985,0.17855164,1.00000000
2157.47200000,0.18097138,0.17855392,1.00000000
2157.95400000,0.18096188,0.17855619,1.00000000
2158.43600000,0.18081987,0.17855847,1.00000000
2158.91800000,0.18093485,0.17856075,1.00000000
2159.40100000,0.18083974,0.17856304,1.00000000
2159.88300000,0.18043515,0.17856532,1.00000000
2160.36500000,0.18046290,0.17856760,1.00000000
2160.84700000,0.18027541,0.17856989,1.00000000
2161.32900000,0.18040664,0.17857218,1.00000000
2161.81100000,0.18030807,0.17857446,1.00000000
2162.29300000,0.18007045,0.17857675,1.00000000
2162.77500000,0.18012886,0.17857904,1.00000000
2163.25800000,0.17988260,0.17858134,1.00000000
2163.74000000,0.17980273,0.17858363,1.00000000
2164.22200000,0.17967640,0.17858593,1.00000000
2164.70400000,0.17967962,0.17858822,1.00000000
2165.18600000,0.17978450,0.17859052,1.00000000
2165.66800000,0.17943858,0.17859282,1.00000000
2166.15000000,0.17938361,0.17859512,1.00000000
2166.63200000,0.17917036,0.17859742,1.00000000
2167.11500000,0.17914356,0.17859972,1.00000000
2167.59700000,0.17901983,0.17860203,1.00000000
2168.07900000,0.17880784,0.17860433,1.00000000
2168.56100000,0.17865779,0.17860664,1.00000000
2169.04300000,0.17876611,0.17860895,1.00000000
2169.52500000,0.17859218,0.17861125,1.00000000
2170.00700000,0.17866370,0.17861356,1.00000000
2170.48900000,0.17868692,0.17861588,1.00000000
2170.97100000,0.17840895,0.17861819,1.00000000
2171.45400000,0.17836108,0.17862051,1.00000000
2171.93600000,0.17841671,0.17862282,1.00000000
2172.41800000,0.17851169,0.17862514,1.00000000
2172.90000000,0.17827377,0.17862745,1.00000000
2173.38200000,0.17798420,0.17862977,1.00000000
2173.86400000,0.17792361,0.17863209,1.00000000
2174.34600000,0.17809661,0.17863442,1.00000000
2174.82800000,0.17794790,0.17863674,1.00000000
2175.31100000,0.17783139,0.17863907,1.00000000
2175.79200000,0.17763013,0.17864139,1.00000000
2176.27500000,0.17742745,0.17864372,1.00000000
2176.75700000,0.17756907,0.17864605,1.00000000
2177.23900000,0.17750385,0.17864838,1.00000000
2177.72100000,0.17726426,0.17865071,1.00000000
2178.20300000,0.17736073,0.17865304,1.00000000
2178.68500000,0.17713670,0.17865537,1.00000000
2179.16700000,0.17712775,0.17865771,1.00000000
2179.64900000,0.17710493,0.17866004,1.00000000
2180.13200000,0.17704339,0.17866238,1.00000000
2180.61400000,0.17700357,0.17866472,1.00000000
2181.09600000,0.17697865,0.17866706,1.00000000
2181.57800000,0.17674148,0.17866940,1.00000000
2182.06000000,0.17665898,0.17867174,1.00000000
2182.54200000,0.17667365,0.17867409,1.00000000
2183.02400000,0.17653836,0.17867643,1.00000000
2183.50600000,0.17662717,0.17867878,1.00000000
2183.98900000,0.17664161,0.17868113,1.00000000
2184.47100000,0.17647552,0.17868348,1.00000000
2184.95300000,0.17638494,0.17868583,1.00000000
2185.43500000,0.17632670,0.17868818,1.00000000
2185.91700000,0.17619380,0.17869053,1.00000000
2186.39900000,0.17616173,0.17869288,1.00000000
2186.88100000,0.17608309,0.17869524,1.00000000
2187.36300000,0.17596663,0.17869759,1.00000000
2187.84500000,0.17609032,0.17869995,1.00000000
2188.32800000,0.17589613,0.17870231,1.00000000
2188.81000000,0.17587869,0.17870467,1.00000000
2189.29200000,0.17564260,0.17870703,1.00000000
2189.77400000,0.17555216,0.17870940,1.00000000
2190.25600000,0.17550048,0.17871176,1.00000000
2190.73800000,0.17542995,0.17871412,1.00000000
2191.22000000,0.17557428,0.17871649,1.00000000
2191.70200000,0.17529627,0.17871886,1.00000000
2192.18500000,0.17516936,0.17872123,1.00000000
2192.66700000,0.17528137,0.17872360,1.00000000
2193.14900000,0.17513315,0.17872597,1.00000000
2193.63100000,0.17492442,0.17872834,1.00000000
2194.11300000,0.17501174,0.17873072,1.00000000
2194.59500000,0.17483751,0.17873309,1.00000000
2195.07700000,0.17497528,0.17873547,1.00000000
2195.55900000,0.17484114,0.17873784,1.00000000
2196.04200000,0.17487280,0.17874023,1.00000000
2196.52400000,0.17485758,0.17874261,1.00000000
2197.00600000,0.17477527,0.17874499,1.00000000
2197.48800000,0.17503589,0.17874737,1.00000000
2197.97000000,0.17482165,0.17874975,1.00000000
2198.45200000,0.17485865,0.17875214,1.00000000
2198.93400000,0.17446853,0.17875453,1.00000000
2199.41600000,0.17438286,0.17875691,1.00000000
2199.89800000,0.17449500,0.17875930,1.00000000
2200.38100000,0.17431768,0.17876170,1.00000000
2200.86300000,0.17445306,0.17876409,1.00000000
2201.34500000,0.17451694,0.17876648,1.00000000
2201.82700000,0.17442414,0.17876887,1.00000000
2202.30900000,0.17423913,0.17877127,1.00000000
2202.79100000,0.17437720,0.17877366,1.00000000
2203.27300000,0.17429064,0.17877606,1.00000000
2203.75500000,0.17431647,0.17877846,1.00000000
2204.23800000,0.17435120,0.17878086,1.00000000
2204.71900000,0.17404764,0.17878326,1.00000000
2205.20200000,0.17406380,0.17878567,1.00000000
2205.68400000,0.17384180,0.17878807,1.00000000
2206.16600000,0.17406589,0.17879047,1.00000000
2206.64800000,0.17387454,0.17879288,1.00000000
2207.13000000,0.17412378,0.17879529,1.00000000
2207.61200000,0.17395410,0.17879770,1.00000000
2208.09400000,0.17393382,0.17880010,1.00000000
2208.57600000,0.17372413,0.17880252,1.00000000
2209.05900000,0.17375025,0.17880493,1.00000000
2209.54100000,0.17369861,0.17880735,1.00000000
2210.02300000,0.17373943,0.17880976,1.00000000
2210.50500000,0.17371601,0.17881218,1.00000000
2210.98700000,0.17362764,0.17881459,1.00000000
2211.46900000,0.17360093,0.17881701,1.00000000
2211.95100000,0.17376714,0.17881943,1.00000000
2212.43300000,0.17366558,0.17882185,1.00000000
2212.91600000,0.17348933,0.17882428,1.00000000
2213.39800000,0.17370806,0.17882670,1.00000000
2213.88000000,0.17369005,0.17882912,1.00000000
2214.36200000,0.17371013,0.17883155,1.00000000
2214.84400000,0.17347536,0.17883398,1.00000000
2215.32600000,0.17362079,0.17883640,1.00000000
2215.80800000,0.17370682,0.17883883,1.00000000
2216.29000000,0.17381330,0.17884126,1.00000000
2216.77200000,0.17358941,0.17884370,1.00000000
2217.25500000,0.17339002,0.17884613,1.00000000
2217.73700000,0.17359741,0.17884857,1.00000000
2218.21900000,0.17357134,0.17885100,1.00000000
2218.70100000,0.17358449,0.17885344,1.00000000
2219.18300000,0.17372048,0.17885588,1.00000000
2219.66500000,0.17364939,0.17885832,1.00000000
2220.14700000,0.17370275,0.17886076,1.00000000
2220.62900000,0.17362398,0.17886320,1.00000000
2221.11200000,0.17361223,0.17886564,1.00000000
2221.59400000,0.17387981,0.17886809,1.00000000
2222.07600000,0.17377184,0.17887053,1.00000000
2222.55800000,0.17371534,0.17887298,1.00000000
2223.04000000,0.17360876,0.17887543,1.00000000
2223.52200000,0.17384895,0.17887787,1.00000000
2224.00400000,0.17372482,0.17888032,1.00000000
2224.48600000,0.17374141,0.17888278,1.00000000
2224.96900000,0.17392950,0.17888523,1.00000000
2225.45100000,0.17397336,0.17888769,1.00000000
2225.93300000,0.17392741,0.17889014,1.00000000
2226.41500000,0.17379431,0.17889260,1.00000000
2226.89700000,0.17394682,0.17889505,1.00000000
2227.37900000,0.17400467,0.17889751,1.00000000
2227.86100000,0.17388287,0.17889997,1.00000000
2228.34300000,0.17389989,0.17890243,1.00000000
2228.82500000,0.17385524,0.17890489,1.00000000
2229.30800000,0.17398669,0.17890736,1.00000000
2229.79000000,0.17402036,0.17890982,1.00000000
2230.27200000,0.17401968,0.17891229,1.00000000
2230.75400000,0.17411387,0.17891476,1.00000000
2231.23600000,0.17411697,0.17891722,1.00000000
2231.71800000,0.17409076,0.17891969,1.00000000
2232.20000000,0.17411410,0.17892216,1.00000000
2232.68200000,0.17412990,0.17892463,1.00000000
2233.16500000,0.17413537,0.17892711,1.00000000
2233.64600000,0.17416805,0.17892958,1.00000000
2234.12900000,0.17417529,0.17893206,1.00000000
2234.61100000,0.17432022,0.17893454,1.00000000
2235.09300000,0.17427222,0.17893701,1.00000000
2235.57500000,0.17425744,0.17893949,1.00000000
2236.05700000,0.17425656,0.17894197,1.00000000
2236.53900000,0.17437241,0.17894445,1.00000000
2237.02100000,0.17446728,0.17894694,1.00000000
2237.50300000,0.17434034,0.17894942,1.00000000
2237.98600000,0.17436047,0.17895191,1.00000000
2238.46800000,0.17441421,0.17895439,1.00000000
2238.95000000,0.17457156,0.17895688,1.00000000
2239.43200000,0.17454364,0.17895937,1.00000000
2239.91400000,0.17436255,0.17896186,1.00000000
2240.39600000,0.17464393,0.17896435,1.00000000
2240.87800000,0.17481868,0.17896684,1.00000000
2241.36000000,0.17473905,0.17896933,1.00000000
2241.84300000,0.17491887,0.17897183,1.00000000
2242.32500000,0.17481032,0.17897433,1.00000000
2242.80700000,0.17493672,0.17897682,1.00000000
2243.28900000,0.17489830,0.17897932,1.00000000
2243.77100000,0.17511547,0.17898182,1.00000000
2244.25300000,0.17505648,0.17898432,1.00000000
2244.73500000,0.17501873,0.17898682,1.00000000
2245.21700000,0.17506728,0.17898932,1.00000000
2245.69900000,0.17518890,0.17899182,1.00000000
2246.18200000,0.17504748,0.17899433,1.00000000
2246.66400000,0.17520684,0.17899684,1.00000000
2247.14600000,0.17533915,0.17899935,1.00000000
2247.62800000,0.17509578,0.17900185,1.00000000
2248.11000000,0.17516982,0.17900436,1.00000000
2248.59200000,0.17535758,0.17900687,1.00000000
2249.07400000,0.17556899,0.17900939,1.00000000
2249.55600000,0.17542159,0.17901190,1.00000000
2250.03900000,0.17555671,0.17901442,1.00000000
2250.52100000,0.17553122,0.17901693,1.00000000
2251.00300000,0.17574928,0.17901945,1.00000000
2251.48500000,0.17566734,0.17902197,1.00000000
2251.96700000,0.17576544,0.17902448,1.00000000
2252.44900000,0.17574823,0.17902700,1.00000000
2252.93100000,0.17590089,0.17902952,1.00000000
2253.41300000,0.17585268,0.17903205,1.00000000
2253.89600000,0.17594006,0.17903458,1.00000000
2254.37800000,0.17611508,0.17903710,1.00000000
2254.86000000,0.17630121,0.17903962,1.00000000
2255.34200000,0.17645359,0.17904215,1.00000000
2255.82400000,0.17626521,0.17904468,1.00000000
2256.30600000,0.17624584,0.17904721,1.00000000
2256.78800000,0.17645902,0.17904974,1.00000000
2257.27000000,0.17653875,0.17905227,1.00000000
2257.75200000,0.17666050,0.17905480,1.00000000
2258.23500000,0.17665201,0.17905734,1.00000000
2258.71700000,0.17685046,0.17905988,1.00000000
2259.19900000,0.17668001,0.17906241,1.00000000
2259.68100000,0.17681091,0.17906495,1.00000000
2260.16300000,0.17682007,0.17906749,1.00000000
2260.64500000,0.17665523,0.17907003,1.00000000
2261.12700000,0.17688247,0.17907257,1.00000000
2261.60900000,0.17725471,0.17907511,1.00000000
2262.09200000,0.17693814,0.17907766,1.00000000
2262.57300000,0.17707890,0.17908019,1.00000000
2263.05600000,0.17703398,0.17908275,1.00000000
2263.53800000,0.17708422,0.17908529,1.00000000
2264.02000000,0.17715095,0.17908784,1.00000000
2264.50200000,0.17736383,0.17909039,1.00000000
2264.98400000,0.17750132,0.17909294,1.00000000
2265.46600000,0.17765906,0.17909549,1.00000000
2265.94800000,0.17736834,0.17909804,1.00000000
2266.43000000,0.17785480,0.17910059,1.00000000
2266.91300000,0.17787666,0.17910315,1.00000000
2267.39500000,0.17794640,0.17910571,1.00000000
2267.87700000,0.17774668,0.17910826,1.00000000
2268.35900000,0.17796855,0.17911082,1.00000000
2268.84100000,0.17819723,0.17911338,1.00000000
