nu_cm1,R_obs,R_model_best,weight
419.92360000,0.24009418,0.25186703,1.00000000
420.40580000,0.23800090,0.25191108,1.00000000
420.88790000,0.23618951,0.25195583,1.00000000
421.37000000,0.23492887,0.25200129,1.00000000
421.85210000,0.23346572,0.25204747,1.00000000
422.33420000,0.23224673,0.25209438,1.00000000
422.81630000,0.23097344,0.25214202,1.00000000
423.29850000,0.23018843,0.25219040,1.00000000
423.78060000,0.22942317,0.25223953,1.00000000
424.26270000,0.22849531,0.25228940,1.00000000
424.74480000,0.22783740,0.25234003,1.00000000
425.22690000,0.22671895,0.25239142,1.00000000
425.70900000,0.22545786,0.25244359,1.00000000
426.19120000,0.22424408,0.25249654,1.00000000
426.67330000,0.22262515,0.25255026,1.00000000
427.15540000,0.22092671,0.25260478,1.00000000
427.63750000,0.21939176,0.25266008,1.00000000
428.11960000,0.21757711,0.25271619,1.00000000
428.60170000,0.21609102,0.25277311,1.00000000
429.08390000,0.21502697,0.25283086,1.00000000
429.56600000,0.21406766,0.25288942,1.00000000
430.04810000,0.21354225,0.25294880,1.00000000
430.53020000,0.21317390,0.25300902,1.00000000
431.01230000,0.21344060,0.25307008,1.00000000
431.49440000,0.21381743,0.25313199,1.00000000
431.97660000,0.21407865,0.25319476,1.00000000
432.45870000,0.21445840,0.25325839,1.00000000
432.94080000,0.21481729,0.25332288,1.00000000
433.42290000,0.21530468,0.25338824,1.00000000
433.90500000,0.21526780,0.25345449,1.00000000
434.38710000,0.21557088,0.25352163,1.00000000
434.86930000,0.21539830,0.25358967,1.00000000
435.35140000,0.21556798,0.25365860,1.00000000
435.83350000,0.21569057,0.25372844,1.00000000
436.31560000,0.21614160,0.25379920,1.00000000
436.79770000,0.21658921,0.25387089,1.00000000
437.27980000,0.21686167,0.25394350,1.00000000
437.76200000,0.21768397,0.25401708,1.00000000
438.24410000,0.21830566,0.25409158,1.00000000
438.72620000,0.21891139,0.25416704,1.00000000
439.20830000,0.21914406,0.25424346,1.00000000
439.69040000,0.21962440,0.25432085,1.00000000
440.17250000,0.22004059,0.25439921,1.00000000
440.65470000,0.22028304,0.25447857,1.00000000
441.13680000,0.22039802,0.25455891,1.00000000
441.61890000,0.22060572,0.25464024,1.00000000
442.10100000,0.22065782,0.25472258,1.00000000
442.58310000,0.22061169,0.25480593,1.00000000
443.06520000,0.22058971,0.25489031,1.00000000
443.54740000,0.22048741,0.25497572,1.00000000
444.02950000,0.22021209,0.25506216,1.00000000
444.51160000,0.22005609,0.25514963,1.00000000
444.99370000,0.21981298,0.25523816,1.00000000
445.47580000,0.21946346,0.25532774,1.00000000
445.95790000,0.21914312,0.25541838,1.00000000
446.44010000,0.21887925,0.25551012,1.00000000
446.92220000,0.21924154,0.25560292,1.00000000
447.40430000,0.21924513,0.25569680,1.00000000
447.88640000,0.21982051,0.25579178,1.00000000
448.36850000,0.22033941,0.25588786,1.00000000
448.85060000,0.22123387,0.25598504,1.00000000
449.33280000,0.22187734,0.25608337,1.00000000
449.81490000,0.22259417,0.25618280,1.00000000
450.29700000,0.22318548,0.25628336,1.00000000
450.77910000,0.22372324,0.25638506,1.00000000
451.26120000,0.22410349,0.25648790,1.00000000
451.74330000,0.22449925,0.25659190,1.00000000
452.22550000,0.22491406,0.25669709,1.00000000
452.70760000,0.22527035,0.25680342,1.00000000
453.18970000,0.22563065,0.25691092,1.00000000
453.67180000,0.22638232,0.25701961,1.00000000
454.15390000,0.22709770,0.25712950,1.00000000
454.63600000,0.22787162,0.25724058,1.00000000
455.11820000,0.22880302,0.25735289,1.00000000
455.60030000,0.22962975,0.25746641,1.00000000
456.08240000,0.23074434,0.25758115,1.00000000
456.56450000,0.23178021,0.25769712,1.00000000
457.04660000,0.23301421,0.25781435,1.00000000
457.52870000,0.23441660,0.25793282,1.00000000
458.01090000,0.23524613,0.25805259,1.00000000
458.49300000,0.23664635,0.25817359,1.00000000
458.97510000,0.23748967,0.25829588,1.00000000
459.45720000,0.23848465,0.25841946,1.00000000
459.93930000,0.23921536,0.25854433,1.00000000
460.42140000,0.24002269,0.25867050,1.00000000
460.90360000,0.24091852,0.25879801,1.00000000
461.38570000,0.24160493,0.25892682,1.00000000
461.86780000,0.24250723,0.25905696,1.00000000
462.34990000,0.24346053,0.25918843,1.00000000
462.83200000,0.24433258,0.25932126,1.00000000
463.31410000,0.24552021,0.25945543,1.00000000
463.79630000,0.24672682,0.25959100,1.00000000
464.27840000,0.24820540,0.25972791,1.00000000
464.76050000,0.24930500,0.25986620,1.00000000
465.24260000,0.25067774,0.26000588,1.00000000
465.72470000,0.25193963,0.26014696,1.00000000
466.20680000,0.25314049,0.26028945,1.00000000
466.68900000,0.25435433,0.26043337,1.00000000
467.17110000,0.25545226,0.26057869,1.00000000
467.65320000,0.25636526,0.26072545,1.00000000
468.13530000,0.25754854,0.26087364,1.00000000
468.61740000,0.25866383,0.26102328,1.00000000
469.09950000,0.26012432,0.26117437,1.00000000
469.58170000,0.26136986,0.26132696,1.00000000
470.06380000,0.26305156,0.26148099,1.00000000
470.54590000,0.26455045,0.26163651,1.00000000
471.02800000,0.26589887,0.26179351,1.00000000
471.51010000,0.26759116,0.26195201,1.00000000
471.99220000,0.26910654,0.26211202,1.00000000
472.47440000,0.27064064,0.26227358,1.00000000
472.95650000,0.27190496,0.26243663,1.00000000
473.43860000,0.27323648,0.26260120,1.00000000
473.92070000,0.27421442,0.26276732,1.00000000
474.40280000,0.27516221,0.26293498,1.00000000
474.88490000,0.27582270,0.26310420,1.00000000
475.36710000,0.27661981,0.26327502,1.00000000
475.84920000,0.27737823,0.26344738,1.00000000
476.33130000,0.27817772,0.26362132,1.00000000
476.81340000,0.27904973,0.26379685,1.00000000
477.29550000,0.28020726,0.26397398,1.00000000
477.77760000,0.28133508,0.26415274,1.00000000
478.25980000,0.28248133,0.26433315,1.00000000
478.74190000,0.28381867,0.26451517,1.00000000
479.22400000,0.28484089,0.26469882,1.00000000
479.70610000,0.28608152,0.26488414,1.00000000
480.18820000,0.28708525,0.26507111,1.00000000
480.67030000,0.28846505,0.26525976,1.00000000
481.15250000,0.28942051,0.26545013,1.00000000
481.63460000,0.29037308,0.26564216,1.00000000
482.11670000,0.29164792,0.26583589,1.00000000
482.59880000,0.29273606,0.26603132,1.00000000
483.08090000,0.29392342,0.26622848,1.00000000
483.56300000,0.29466881,0.26642737,1.00000000
484.04520000,0.29619641,0.26662805,1.00000000
484.52730000,0.29709121,0.26683043,1.00000000
485.00940000,0.29830035,0.26703457,1.00000000
485.49150000,0.29941657,0.26724048,1.00000000
485.97360000,0.30085787,0.26744816,1.00000000
486.45570000,0.30131875,0.26765763,1.00000000
486.93790000,0.30263169,0.26786895,1.00000000
487.42000000,0.30358206,0.26808202,1.00000000
487.90210000,0.30443238,0.26829691,1.00000000
488.38420000,0.30524181,0.26851363,1.00000000
488.86630000,0.30625736,0.26873217,1.00000000
489.34840000,0.30697884,0.26895256,1.00000000
489.83060000,0.30814133,0.26917485,1.00000000
490.31270000,0.30927209,0.26939895,1.00000000
490.79480000,0.31022938,0.26962493,1.00000000
491.27690000,0.31135533,0.26985278,1.00000000
491.75900000,0.31234865,0.27008251,1.00000000
492.24110000,0.31297387,0.27031415,1.00000000
492.72330000,0.31415653,0.27054773,1.00000000
493.20540000,0.31488309,0.27078319,1.00000000
493.68750000,0.31553822,0.27102056,1.00000000
494.16960000,0.31636167,0.27125987,1.00000000
494.65170000,0.31713150,0.27150111,1.00000000
495.13390000,0.31778974,0.27174435,1.00000000
495.61600000,0.31862354,0.27198950,1.00000000
496.09810000,0.31964400,0.27223662,1.00000000
496.58020000,0.32032553,0.27248571,1.00000000
497.06230000,0.32129465,0.27273678,1.00000000
497.54440000,0.32210892,0.27298984,1.00000000
498.02660000,0.32281313,0.27324494,1.00000000
498.50870000,0.32386504,0.27350201,1.00000000
498.99080000,0.32452975,0.27376108,1.00000000
499.47290000,0.32548315,0.27402218,1.00000000
499.95500000,0.32607259,0.27428530,1.00000000
500.43710000,0.32679482,0.27455047,1.00000000
500.91930000,0.32730214,0.27481775,1.00000000
501.40140000,0.32798671,0.27508704,1.00000000
501.88350000,0.32874397,0.27535842,1.00000000
502.36560000,0.32892387,0.27563188,1.00000000
502.84770000,0.32960546,0.27590744,1.00000000
503.32980000,0.32990364,0.27618511,1.00000000
503.81200000,0.33041930,0.27646496,1.00000000
504.29410000,0.33073317,0.27674688,1.00000000
504.77620000,0.33105131,0.27703095,1.00000000
505.25830000,0.33142307,0.27731716,1.00000000
505.74040000,0.33171477,0.27760554,1.00000000
506.22250000,0.33200867,0.27789610,1.00000000
506.70470000,0.33232472,0.27818889,1.00000000
507.18680000,0.33249792,0.27848382,1.00000000
507.66890000,0.33284623,0.27878094,1.00000000
508.15100000,0.33298604,0.27908028,1.00000000
508.63310000,0.33294521,0.27938184,1.00000000
509.11520000,0.33316909,0.27968564,1.00000000
509.59740000,0.33325862,0.27999173,1.00000000
510.07950000,0.33335041,0.28030002,1.00000000
510.56160000,0.33353907,0.28061056,1.00000000
511.04370000,0.33352922,0.28092337,1.00000000
511.52580000,0.33387838,0.28123846,1.00000000
512.00790000,0.33446075,0.28155584,1.00000000
512.49010000,0.33493419,0.28187558,1.00000000
512.97220000,0.33533211,0.28219756,1.00000000
513.45430000,0.33553852,0.28252185,1.00000000
513.93640000,0.33606154,0.28284846,1.00000000
514.41850000,0.33649000,0.28317740,1.00000000
514.90060000,0.33705484,0.28350869,1.00000000
515.38280000,0.33742574,0.28384239,1.00000000
515.86490000,0.33778500,0.28417837,1.00000000
516.34700000,0.33821860,0.28451672,1.00000000
516.82910000,0.33858000,0.28485744,1.00000000
517.31120000,0.33860725,0.28520054,1.00000000
517.79330000,0.33890724,0.28554602,1.00000000
518.27550000,0.33857192,0.28589397,1.00000000
518.75760000,0.33867475,0.28624425,1.00000000
519.23970000,0.33865758,0.28659694,1.00000000
519.72180000,0.33868423,0.28695204,1.00000000
520.20390000,0.33835999,0.28730957,1.00000000
520.68600000,0.33827577,0.28766952,1.00000000
521.16820000,0.33824754,0.28803198,1.00000000
521.65030000,0.33803790,0.28839681,1.00000000
522.13240000,0.33799349,0.28876409,1.00000000
522.61450000,0.33806249,0.28913381,1.00000000
523.09660000,0.33789403,0.28950600,1.00000000
523.57870000,0.33773438,0.28988066,1.00000000
524.06090000,0.33772014,0.29025786,1.00000000
524.54300000,0.33772361,0.29063746,1.00000000
525.02510000,0.33748090,0.29101953,1.00000000
525.50720000,0.33737834,0.29140410,1.00000000
525.98930000,0.33741931,0.29179115,1.00000000
526.47140000,0.33711855,0.29218070,1.00000000
526.95360000,0.33674197,0.29257284,1.00000000
527.43570000,0.33658172,0.29296741,1.00000000
527.91780000,0.33649971,0.29336451,1.00000000
528.39990000,0.33590342,0.29376416,1.00000000
528.88200000,0.33559184,0.29416635,1.00000000
529.36410000,0.33514455,0.29457110,1.00000000
529.84630000,0.33496903,0.29497850,1.00000000
530.32840000,0.33436227,0.29538840,1.00000000
530.81050000,0.33382881,0.29580089,1.00000000
531.29260000,0.33321101,0.29621597,1.00000000
531.77470000,0.33258547,0.29663366,1.00000000
532.25680000,0.33180328,0.29705397,1.00000000
532.73900000,0.33134481,0.29747698,1.00000000
533.22110000,0.33062276,0.29790254,1.00000000
533.70320000,0.32999132,0.29833074,1.00000000
534.18530000,0.32940625,0.29876159,1.00000000
534.66740000,0.32885223,0.29919510,1.00000000
535.14950000,0.32823194,0.29963126,1.00000000
535.63170000,0.32792068,0.30007019,1.00000000
536.11380000,0.32735955,0.30051171,1.00000000
536.59590000,0.32663916,0.30095590,1.00000000
537.07800000,0.32642418,0.30140279,1.00000000
537.56010000,0.32565592,0.30185238,1.00000000
538.04220000,0.32503329,0.30230467,1.00000000
538.52440000,0.32416748,0.30275976,1.00000000
539.00650000,0.32340768,0.30321747,1.00000000
539.48860000,0.32267875,0.30367790,1.00000000
539.97070000,0.32199366,0.30414105,1.00000000
540.45280000,0.32128921,0.30460693,1.00000000
540.93490000,0.32081842,0.30507555,1.00000000
541.41710000,0.32000645,0.30554699,1.00000000
541.89920000,0.31963788,0.30602108,1.00000000
542.38130000,0.31907985,0.30649792,1.00000000
542.86340000,0.31870165,0.30697750,1.00000000
543.34550000,0.31841445,0.30745982,1.00000000
543.82760000,0.31774964,0.30794490,1.00000000
544.30980000,0.31724261,0.30843284,1.00000000
544.79190000,0.31676436,0.30892343,1.00000000
545.27400000,0.31622861,0.30941677,1.00000000
545.75610000,0.31550702,0.30991287,1.00000000
546.23820000,0.31480292,0.31041173,1.00000000
546.72030000,0.31399869,0.31091335,1.00000000
547.20250000,0.31315570,0.31141783,1.00000000
547.68460000,0.31239148,0.31192496,1.00000000
548.16670000,0.31149035,0.31243485,1.00000000
548.64880000,0.31082496,0.31294749,1.00000000
549.13090000,0.30995177,0.31346289,1.00000000
549.61300000,0.30934167,0.31398103,1.00000000
550.09520000,0.30853193,0.31450204,1.00000000
550.57730000,0.30769438,0.31502568,1.00000000
551.05940000,0.30715023,0.31555206,1.00000000
551.54150000,0.30627435,0.31608118,1.00000000
552.02360000,0.30565570,0.31661304,1.00000000
552.50570000,0.30491383,0.31714762,1.00000000
552.98790000,0.30424656,0.31768504,1.00000000
553.47000000,0.30359609,0.31822507,1.00000000
553.95210000,0.30303094,0.31876781,1.00000000
554.43420000,0.30246378,0.31931326,1.00000000
554.91630000,0.30170833,0.31986140,1.00000000
555.39840000,0.30113594,0.32041224,1.00000000
555.88060000,0.30039525,0.32096968,1.00000000
556.36270000,0.29973950,0.32154519,1.00000000
556.84480000,0.29909458,0.32213907,1.00000000
557.32690000,0.29857518,0.32275059,1.00000000
557.80900000,0.29778180,0.32337904,1.00000000
558.29110000,0.29681661,0.32402368,1.00000000
558.77330000,0.29623516,0.32468391,1.00000000
559.25540000,0.29550820,0.32535874,1.00000000
559.73750000,0.29462505,0.32604755,1.00000000
560.21960000,0.29382793,0.32674960,1.00000000
560.70170000,0.29321269,0.32746415,1.00000000
561.18380000,0.29205277,0.32819043,1.00000000
561.66600000,0.29134677,0.32892785,1.00000000
562.14810000,0.29064821,0.32967535,1.00000000
562.63020000,0.28994410,0.33043230,1.00000000
563.11230000,0.28906297,0.33119794,1.00000000
563.59440000,0.28867204,0.33197149,1.00000000
564.07650000,0.28818737,0.33275218,1.00000000
564.55870000,0.28765015,0.33353940,1.00000000
565.04080000,0.28740035,0.33433203,1.00000000
565.52290000,0.28677760,0.33512946,1.00000000
566.00500000,0.28667354,0.33593089,1.00000000
566.48710000,0.28612950,0.33673553,1.00000000
566.96920000,0.28563730,0.33754260,1.00000000
567.45140000,0.28531010,0.33835146,1.00000000
567.93350000,0.28468769,0.33916101,1.00000000
568.41560000,0.28438334,0.33997059,1.00000000
568.89770000,0.28371706,0.34077943,1.00000000
569.37980000,0.28334238,0.34158674,1.00000000
569.86190000,0.28293700,0.34239172,1.00000000
570.34410000,0.28251548,0.34319375,1.00000000
570.82620000,0.28214920,0.34399171,1.00000000
571.30830000,0.28162965,0.34478498,1.00000000
571.79040000,0.28133103,0.34557279,1.00000000
572.27250000,0.28107870,0.34635436,1.00000000
572.75460000,0.28079838,0.34712891,1.00000000
573.23680000,0.28059187,0.34789584,1.00000000
573.71890000,0.28049910,0.34865406,1.00000000
574.20100000,0.28037931,0.34940298,1.00000000
574.68310000,0.28035139,0.35014185,1.00000000
575.16520000,0.28049756,0.35086993,1.00000000
575.64730000,0.28051078,0.35158647,1.00000000
576.12950000,0.28093998,0.35229089,1.00000000
576.61160000,0.28108649,0.35298217,1.00000000
577.09370000,0.28138646,0.35365976,1.00000000
577.57580000,0.28164486,0.35432294,1.00000000
578.05790000,0.28196748,0.35497101,1.00000000
578.54000000,0.28225140,0.35560329,1.00000000
579.02220000,0.28228576,0.35621922,1.00000000
579.50430000,0.28244370,0.35681788,1.00000000
579.98640000,0.28240009,0.35739874,1.00000000
580.46850000,0.28224542,0.35796114,1.00000000
580.95060000,0.28217251,0.35850445,1.00000000
581.43270000,0.28228183,0.35902802,1.00000000
581.91490000,0.28228851,0.35953136,1.00000000
582.39700000,0.28245404,0.36001362,1.00000000
582.87910000,0.28230307,0.36047433,1.00000000
583.36120000,0.28256915,0.36091289,1.00000000
583.84330000,0.28281344,0.36132872,1.00000000
584.32540000,0.28314745,0.36172125,1.00000000
584.80760000,0.28357933,0.36209000,1.00000000
585.28970000,0.28388323,0.36243426,1.00000000
585.77180000,0.28431492,0.36275356,1.00000000
586.25390000,0.28479316,0.36304740,1.00000000
586.73600000,0.28541616,0.36331523,1.00000000
587.21810000,0.28545988,0.36355656,1.00000000
587.70030000,0.28640321,0.36377091,1.00000000
588.18240000,0.28676467,0.36395772,1.00000000
588.66450000,0.28745583,0.36412642,1.00000000
589.14660000,0.28797208,0.36429170,1.00000000
589.62870000,0.28845349,0.36445374,1.00000000
590.11080000,0.28881591,0.36461254,1.00000000
590.59300000,0.28956895,0.36476815,1.00000000
591.07510000,0.29034649,0.36492052,1.00000000
591.55720000,0.29103528,0.36506969,1.00000000
592.03930000,0.29159616,0.36521568,1.00000000
592.52140000,0.29217593,0.36535850,1.00000000
593.00350000,0.29304940,0.36549817,1.00000000
593.48570000,0.29385103,0.36563472,1.00000000
593.96780000,0.29489723,0.36576811,1.00000000
594.44990000,0.29570036,0.36589840,1.00000000
594.93200000,0.29656634,0.36602558,1.00000000
595.41410000,0.29726281,0.36614967,1.00000000
595.89620000,0.29807971,0.36627070,1.00000000
596.37840000,0.29940688,0.36638869,1.00000000
596.86050000,0.30018161,0.36650361,1.00000000
597.34260000,0.30094398,0.36661550,1.00000000
597.82470000,0.30216642,0.36672438,1.00000000
598.30680000,0.30306857,0.36683026,1.00000000
598.78890000,0.30391626,0.36693315,1.00000000
599.27110000,0.30532162,0.36703309,1.00000000
599.75320000,0.30592085,0.36713005,1.00000000
600.23530000,0.30725877,0.36722407,1.00000000
600.71740000,0.30819241,0.36731516,1.00000000
601.19950000,0.30907025,0.36740334,1.00000000
601.68160000,0.30999224,0.36748862,1.00000000
602.16380000,0.31104615,0.36757103,1.00000000
602.64590000,0.31184924,0.36765056,1.00000000
603.12800000,0.31274298,0.36772723,1.00000000
603.61010000,0.31353733,0.36780106,1.00000000
604.09220000,0.31442418,0.36787207,1.00000000
604.57430000,0.31552305,0.36794027,1.00000000
605.05650000,0.31625671,0.36800568,1.00000000
605.53860000,0.31737306,0.36806831,1.00000000
606.02070000,0.31861163,0.36812816,1.00000000
606.50280000,0.31978549,0.36818527,1.00000000
606.98490000,0.32105239,0.36823964,1.00000000
607.46700000,0.32220544,0.36829129,1.00000000
607.94920000,0.32362273,0.36834025,1.00000000
608.43130000,0.32478017,0.36838650,1.00000000
608.91340000,0.32602463,0.36843008,1.00000000
609.39550000,0.32708900,0.36847100,1.00000000
609.87760000,0.32816542,0.36850927,1.00000000
610.35970000,0.32910404,0.36854491,1.00000000
610.84190000,0.32985180,0.36857795,1.00000000
611.32400000,0.33091874,0.36860837,1.00000000
611.80610000,0.33129296,0.36863621,1.00000000
612.28820000,0.33185348,0.36866148,1.00000000
612.77030000,0.33260718,0.36868420,1.00000000
613.25240000,0.33334877,0.36870437,1.00000000
613.73460000,0.33387771,0.36872202,1.00000000
614.21670000,0.33483967,0.36873716,1.00000000
614.69880000,0.33515554,0.36874980,1.00000000
615.18090000,0.33612038,0.36875996,1.00000000
615.66300000,0.33677815,0.36876766,1.00000000
616.14510000,0.33761654,0.36877290,1.00000000
616.62730000,0.33879183,0.36877571,1.00000000
617.10940000,0.33955663,0.36877610,1.00000000
617.59150000,0.34058582,0.36877408,1.00000000
618.07360000,0.34191728,0.36876967,1.00000000
618.55570000,0.34287929,0.36876288,1.00000000
619.03780000,0.34393085,0.36875374,1.00000000
619.52000000,0.34495388,0.36874224,1.00000000
620.00210000,0.34576337,0.36872841,1.00000000
620.48420000,0.34698428,0.36871226,1.00000000
620.96630000,0.34748523,0.36869382,1.00000000
621.44840000,0.34834853,0.36867308,1.00000000
621.93050000,0.34923836,0.36865007,1.00000000
622.41270000,0.34943880,0.36862480,1.00000000
622.89480000,0.35025333,0.36859729,1.00000000
623.37690000,0.35072878,0.36856755,1.00000000
623.85900000,0.35112272,0.36853559,1.00000000
624.34110000,0.35157859,0.36850143,1.00000000
624.82320000,0.35194756,0.36846509,1.00000000
625.30540000,0.35218576,0.36842657,1.00000000
625.78750000,0.35265249,0.36838590,1.00000000
626.26960000,0.35305326,0.36834308,1.00000000
626.75170000,0.35350337,0.36829814,1.00000000
627.23380000,0.35392720,0.36825109,1.00000000
627.71590000,0.35421512,0.36820193,1.00000000
628.19810000,0.35455989,0.36815068,1.00000000
628.68020000,0.35514069,0.36809737,1.00000000
629.16230000,0.35539453,0.36804200,1.00000000
629.64440000,0.35560871,0.36798459,1.00000000
630.12650000,0.35603944,0.36792515,1.00000000
630.60860000,0.35598693,0.36786369,1.00000000
631.09080000,0.35642520,0.36780022,1.00000000
631.57290000,0.35638217,0.36773478,1.00000000
632.05500000,0.35672415,0.36766737,1.00000000
632.53710000,0.35693601,0.36759799,1.00000000
633.01920000,0.35738120,0.36752667,1.00000000
633.50130000,0.35781051,0.36745342,1.00000000
633.98350000,0.35800202,0.36737824,1.00000000
634.46560000,0.35836263,0.36730117,1.00000000
634.94770000,0.35845794,0.36722221,1.00000000
635.42980000,0.35857356,0.36714137,1.00000000
635.91190000,0.35869439,0.36705867,1.00000000
636.39400000,0.35880992,0.36697412,1.00000000
636.87620000,0.35866948,0.36688772,1.00000000
637.35830000,0.35852512,0.36679951,1.00000000
637.84040000,0.35825608,0.36670949,1.00000000
638.32250000,0.35814656,0.36661768,1.00000000
638.80460000,0.35768439,0.36652409,1.00000000
639.28670000,0.35712892,0.36642873,1.00000000
639.76890000,0.35703138,0.36633159,1.00000000
640.25100000,0.35658759,0.36623273,1.00000000
640.73310000,0.35649515,0.36613214,1.00000000
641.21520000,0.35603555,0.36602983,1.00000000
641.69730000,0.35594521,0.36592582,1.00000000
642.17940000,0.35567955,0.36582012,1.00000000
642.66160000,0.35562315,0.36571272,1.00000000
643.14370000,0.35541722,0.36560368,1.00000000
643.62580000,0.35532480,0.36549299,1.00000000
644.10790000,0.35507120,0.36538065,1.00000000
644.59000000,0.35486788,0.36526670,1.00000000
645.07210000,0.35463706,0.36515112,1.00000000
645.55430000,0.35432608,0.36503393,1.00000000
646.03640000,0.35414601,0.36491517,1.00000000
646.51850000,0.35384150,0.36479483,1.00000000
647.00060000,0.35348664,0.36467293,1.00000000
647.48270000,0.35300091,0.36454948,1.00000000
647.96480000,0.35218152,0.36442449,1.00000000
648.44700000,0.35229173,0.36429795,1.00000000
648.92910000,0.35160434,0.36416992,1.00000000
649.41120000,0.35117972,0.36404038,1.00000000
649.89330000,0.35055211,0.36390936,1.00000000
650.37540000,0.34996772,0.36377686,1.00000000
650.85750000,0.34942260,0.36364290,1.00000000
651.33970000,0.34861022,0.36350745,1.00000000
651.82180000,0.34815222,0.36337060,1.00000000
652.30390000,0.34755289,0.36323231,1.00000000
652.78600000,0.34716128,0.36309260,1.00000000
653.26810000,0.34666819,0.36295149,1.00000000
653.75020000,0.34603943,0.36280898,1.00000000
654.23240000,0.34545804,0.36266506,1.00000000
654.71450000,0.34508028,0.36251980,1.00000000
655.19660000,0.34466087,0.36237319,1.00000000
655.67870000,0.34418898,0.36222522,1.00000000
656.16080000,0.34364252,0.36207592,1.00000000
656.64290000,0.34347377,0.36192529,1.00000000
657.12500000,0.34286242,0.36177335,1.00000000
657.60720000,0.34236283,0.36162007,1.00000000
658.08920000,0.34208915,0.36146557,1.00000000
658.57140000,0.34169874,0.36130972,1.00000000
659.05350000,0.34148208,0.36115264,1.00000000
659.53560000,0.34129459,0.36099430,1.00000000
660.01770000,0.34102507,0.36083471,1.00000000
660.49990000,0.34098348,0.36067386,1.00000000
660.98190000,0.34078803,0.36051184,1.00000000
661.46410000,0.34092277,0.36034855,1.00000000
661.94620000,0.34083429,0.36018409,1.00000000
662.42830000,0.34080834,0.36001843,1.00000000
662.91040000,0.34085320,0.35985159,1.00000000
663.39260000,0.34089142,0.35968355,1.00000000
663.87460000,0.34111552,0.35951442,1.00000000
664.35680000,0.34099114,0.35934407,1.00000000
664.83890000,0.34121518,0.35917261,1.00000000
665.32100000,0.34139868,0.35900003,1.00000000
665.80310000,0.34171540,0.35882633,1.00000000
666.28530000,0.34200747,0.35865148,1.00000000
666.76730000,0.34272919,0.35847561,1.00000000
667.24950000,0.34347005,0.35829858,1.00000000
667.73160000,0.34401993,0.35812051,1.00000000
668.21370000,0.34497659,0.35794137,1.00000000
668.69580000,0.34552771,0.35776118,1.00000000
669.17800000,0.34635859,0.35757990,1.00000000
669.66000000,0.34687789,0.35739766,1.00000000
670.14220000,0.34722995,0.35721432,1.00000000
670.62430000,0.34787647,0.35703000,1.00000000
671.10640000,0.34827485,0.35684467,1.00000000
671.58850000,0.34840456,0.35665835,1.00000000
672.07070000,0.34875113,0.35647100,1.00000000
672.55270000,0.34953986,0.35628275,1.00000000
673.03490000,0.35013719,0.35609345,1.00000000
673.51700000,0.35098662,0.35590324,1.00000000
673.99910000,0.35177780,0.35571207,1.00000000
674.48120000,0.35262132,0.35551997,1.00000000
674.96340000,0.35379900,0.35532689,1.00000000
675.44540000,0.35469954,0.35513298,1.00000000
675.92760000,0.35549472,0.35493807,1.00000000
676.40970000,0.35668124,0.35474231,1.00000000
676.89180000,0.35785929,0.35454565,1.00000000
677.37390000,0.35891527,0.35434810,1.00000000
677.85610000,0.35997546,0.35414964,1.00000000
678.33810000,0.36124395,0.35395040,1.00000000
678.82030000,0.36228003,0.35375022,1.00000000
679.30240000,0.36340753,0.35354923,1.00000000
