nu_cm1,R_obs,R_model_best,weight
2093.35100000,0.17927038,0.17385542,1.00000000
2093.83300000,0.17917551,0.17391164,1.00000000
2094.31500000,0.17897706,0.17396930,1.00000000
2094.79700000,0.17923608,0.17402841,1.00000000
2095.27900000,0.17926298,0.17408894,1.00000000
2095.76100000,0.17908129,0.17415089,1.00000000
2096.24300000,0.17937157,0.17421425,1.00000000
2096.72500000,0.17898904,0.17427901,1.00000000
2097.20800000,0.17903696,0.17434530,1.00000000
2097.69000000,0.17910321,0.17441283,1.00000000
2098.17200000,0.17882413,0.17448173,1.00000000
2098.65400000,0.17892986,0.17455199,1.00000000
2099.13600000,0.17893115,0.17462359,1.00000000
2099.61800000,0.17880618,0.17469654,1.00000000
2100.10000000,0.17866956,0.17477081,1.00000000
2100.58200000,0.17872815,0.17484639,1.00000000
2101.06400000,0.17880803,0.17492328,1.00000000
2101.54700000,0.17843098,0.17500163,1.00000000
2102.02900000,0.17866419,0.17508109,1.00000000
2102.51100000,0.17840562,0.17516183,1.00000000
2102.99300000,0.17836907,0.17524382,1.00000000
2103.47500000,0.17837517,0.17532705,1.00000000
2103.95700000,0.17828180,0.17541152,1.00000000
2104.43900000,0.17834886,0.17549721,1.00000000
2104.92100000,0.17822036,0.17558410,1.00000000
2105.40400000,0.17813405,0.17567237,1.00000000
2105.88600000,0.17815946,0.17576165,1.00000000
2106.36800000,0.17799430,0.17585209,1.00000000
2106.85000000,0.17807084,0.17594368,1.00000000
2107.33200000,0.17801135,0.17603642,1.00000000
2107.81400000,0.17777602,0.17613029,1.00000000
2108.29600000,0.17782237,0.17622527,1.00000000
2108.77800000,0.17788512,0.17632135,1.00000000
2109.26000000,0.17761093,0.17641852,1.00000000
2109.74300000,0.17771882,0.17651697,1.00000000
2110.22500000,0.17756686,0.17661627,1.00000000
2110.70700000,0.17750030,0.17671662,1.00000000
2111.18900000,0.17751068,0.17681799,1.00000000
2111.67100000,0.17746390,0.17692038,1.00000000
2112.15300000,0.17743638,0.17702378,1.00000000
2112.63500000,0.17739882,0.17712815,1.00000000
2113.11700000,0.17720963,0.17723350,1.00000000
2113.60000000,0.17719373,0.17734003,1.00000000
2114.08200000,0.17699212,0.17744727,1.00000000
2114.56400000,0.17705948,0.17755544,1.00000000
2115.04600000,0.17690950,0.17766452,1.00000000
2115.52800000,0.17681749,0.17777450,1.00000000
2116.01000000,0.17660665,0.17788535,1.00000000
2116.49200000,0.17656465,0.17799707,1.00000000
2116.97400000,0.17665837,0.17810963,1.00000000
2117.45700000,0.17664166,0.17822326,1.00000000
2117.93800000,0.17650993,0.17833723,1.00000000
2118.42100000,0.17626605,0.17845248,1.00000000
2118.90300000,0.17638282,0.17856827,1.00000000
2119.38500000,0.17625417,0.17868482,1.00000000
2119.86700000,0.17604409,0.17880213,1.00000000
2120.34900000,0.17607812,0.17892017,1.00000000
2120.83100000,0.17605170,0.17903893,1.00000000
2121.31300000,0.17576276,0.17915838,1.00000000
2121.79500000,0.17574904,0.17927852,1.00000000
2122.27800000,0.17584420,0.17939958,1.00000000
2122.76000000,0.17580653,0.17952104,1.00000000
2123.24200000,0.17566424,0.17964313,1.00000000
2123.72400000,0.17553917,0.17976583,1.00000000
2124.20600000,0.17544673,0.17988914,1.00000000
2124.68800000,0.17548742,0.18001302,1.00000000
2125.17000000,0.17535481,0.18013747,1.00000000
2125.65200000,0.17535554,0.18026247,1.00000000
2126.13500000,0.17519604,0.18038826,1.00000000
2126.61700000,0.17521355,0.18051430,1.00000000
2127.09900000,0.17516577,0.18064083,1.00000000
2127.58100000,0.17516599,0.18076784,1.00000000
2128.06300000,0.17499443,0.18089532,1.00000000
2128.54500000,0.17496940,0.18102323,1.00000000
2129.02700000,0.17484120,0.18115157,1.00000000
2129.50900000,0.17471477,0.18128031,1.00000000
2129.99100000,0.17465506,0.18140945,1.00000000
2130.47400000,0.17448121,0.18153922,1.00000000
2130.95600000,0.17435645,0.18166909,1.00000000
2131.43800000,0.17413892,0.18179928,1.00000000
2131.92000000,0.17424277,0.18192980,1.00000000
2132.40200000,0.17410132,0.18206061,1.00000000
2132.88400000,0.17392576,0.18219171,1.00000000
2133.36600000,0.17408137,0.18232308,1.00000000
2133.84800000,0.17395815,0.18245469,1.00000000
2134.33100000,0.17368630,0.18258680,1.00000000
2134.81300000,0.17356228,0.18271885,1.00000000
2135.29500000,0.17360389,0.18285110,1.00000000
2135.77700000,0.17347895,0.18298352,1.00000000
2136.25900000,0.17341834,0.18311609,1.00000000
2136.74100000,0.17326888,0.18324881,1.00000000
2137.22300000,0.17339745,0.18338165,1.00000000
2137.70500000,0.17304788,0.18351459,1.00000000
2138.18800000,0.17309508,0.18364790,1.00000000
2138.67000000,0.17292827,0.18378099,1.00000000
2139.15200000,0.17278633,0.18391414,1.00000000
2139.63400000,0.17272890,0.18404732,1.00000000
2140.11600000,0.17272018,0.18418051,1.00000000
2140.59800000,0.17259081,0.18431370,1.00000000
2141.08000000,0.17244342,0.18444687,1.00000000
2141.56200000,0.17243035,0.18458000,1.00000000
2142.04400000,0.17239036,0.18471307,1.00000000
2142.52700000,0.17233627,0.18484634,1.00000000
2143.00900000,0.17222889,0.18497925,1.00000000
2143.49100000,0.17196879,0.18511204,1.00000000
2143.97300000,0.17208537,0.18524471,1.00000000
2144.45500000,0.17203753,0.18537724,1.00000000
2144.93700000,0.17187556,0.18550960,1.00000000
2145.41900000,0.17188197,0.18564178,1.00000000
2145.90100000,0.17169614,0.18577376,1.00000000
2146.38400000,0.17157541,0.18590580,1.00000000
2146.86500000,0.17128948,0.18603707,1.00000000
2147.34800000,0.17162718,0.18616863,1.00000000
2147.83000000,0.17145580,0.18629965,1.00000000
2148.31200000,0.17130508,0.18643038,1.00000000
2148.79400000,0.17119122,0.18656082,1.00000000
2149.27600000,0.17114478,0.18669094,1.00000000
2149.75800000,0.17124883,0.18682072,1.00000000
2150.24000000,0.17108212,0.18695015,1.00000000
2150.72200000,0.17108829,0.18707921,1.00000000
2151.20500000,0.17086619,0.18720815,1.00000000
2151.68700000,0.17080577,0.18733642,1.00000000
2152.16900000,0.17084158,0.18746428,1.00000000
2152.65100000,0.17082413,0.18759170,1.00000000
2153.13300000,0.17060114,0.18771866,1.00000000
2153.61500000,0.17073895,0.18784516,1.00000000
2154.09700000,0.17053728,0.18797118,1.00000000
2154.57900000,0.17073168,0.18809669,1.00000000
2155.06200000,0.17026144,0.18822195,1.00000000
2155.54400000,0.17034665,0.18834641,1.00000000
2156.02600000,0.17008764,0.18847032,1.00000000
2156.50800000,0.17008017,0.18859367,1.00000000
2156.99000000,0.17007552,0.18871644,1.00000000
2157.47200000,0.16993732,0.18883861,1.00000000
2157.95400000,0.16980445,0.18896017,1.00000000
2158.43600000,0.16977507,0.18908111,1.00000000
2158.91800000,0.16973565,0.18920140,1.00000000
2159.40100000,0.16953389,0.18932128,1.00000000
2159.88300000,0.16952279,0.18944024,1.00000000
2160.36500000,0.16969451,0.18955851,1.00000000
2160.84700000,0.16969946,0.18967608,1.00000000
2161.32900000,0.16916330,0.18979294,1.00000000
2161.81100000,0.16939464,0.18990906,1.00000000
2162.29300000,0.16927113,0.19002443,1.00000000
2162.77500000,0.16906773,0.19013905,1.00000000
2163.25800000,0.16895760,0.19025312,1.00000000
2163.74000000,0.16905304,0.19036617,1.00000000
2164.22200000,0.16906154,0.19047841,1.00000000
2164.70400000,0.16896836,0.19058984,1.00000000
2165.18600000,0.16888147,0.19070043,1.00000000
2165.66800000,0.16883360,0.19081019,1.00000000
2166.15000000,0.16880896,0.19091908,1.00000000
2166.63200000,0.16866306,0.19102710,1.00000000
2167.11500000,0.16846391,0.19113446,1.00000000
2167.59700000,0.16850013,0.19124070,1.00000000
2168.07900000,0.16836672,0.19134602,1.00000000
2168.56100000,0.16816477,0.19145043,1.00000000
2169.04300000,0.16835449,0.19155389,1.00000000
2169.52500000,0.16820441,0.19165641,1.00000000
2170.00700000,0.16808587,0.19175797,1.00000000
2170.48900000,0.16808849,0.19185855,1.00000000
2170.97100000,0.16803171,0.19195815,1.00000000
2171.45400000,0.16811759,0.19205696,1.00000000
2171.93600000,0.16792316,0.19215455,1.00000000
2172.41800000,0.16790302,0.19225112,1.00000000
2172.90000000,0.16804624,0.19234666,1.00000000
2173.38200000,0.16792187,0.19244115,1.00000000
2173.86400000,0.16789007,0.19253459,1.00000000
2174.34600000,0.16810374,0.19262697,1.00000000
2174.82800000,0.16785318,0.19271827,1.00000000
2175.31100000,0.16773262,0.19280867,1.00000000
2175.79200000,0.16781757,0.19289759,1.00000000
2176.27500000,0.16778143,0.19298578,1.00000000
2176.75700000,0.16752946,0.19307267,1.00000000
2177.23900000,0.16770749,0.19315843,1.00000000
2177.72100000,0.16755930,0.19324305,1.00000000
2178.20300000,0.16742085,0.19332652,1.00000000
2178.68500000,0.16743530,0.19340884,1.00000000
2179.16700000,0.16736115,0.19348999,1.00000000
2179.64900000,0.16738309,0.19356997,1.00000000
2180.13200000,0.16712066,0.19364893,1.00000000
2180.61400000,0.16720121,0.19372652,1.00000000
2181.09600000,0.16708988,0.19380292,1.00000000
2181.57800000,0.16708627,0.19387811,1.00000000
2182.06000000,0.16726305,0.19395208,1.00000000
2182.54200000,0.16699474,0.19402482,1.00000000
2183.02400000,0.16697304,0.19409633,1.00000000
2183.50600000,0.16711712,0.19416659,1.00000000
2183.98900000,0.16702564,0.19423575,1.00000000
2184.47100000,0.16713770,0.19430351,1.00000000
2184.95300000,0.16711198,0.19437001,1.00000000
2185.43500000,0.16679671,0.19443523,1.00000000
2185.91700000,0.16693848,0.19449918,1.00000000
2186.39900000,0.16698454,0.19456184,1.00000000
2186.88100000,0.16673987,0.19462321,1.00000000
2187.36300000,0.16683312,0.19468329,1.00000000
2187.84500000,0.16688096,0.19474206,1.00000000
2188.32800000,0.16680439,0.19479965,1.00000000
2188.81000000,0.16668514,0.19485580,1.00000000
2189.29200000,0.16687042,0.19491063,1.00000000
2189.77400000,0.16659322,0.19496413,1.00000000
2190.25600000,0.16682698,0.19501631,1.00000000
2190.73800000,0.16662897,0.19506715,1.00000000
2191.22000000,0.16679861,0.19511665,1.00000000
2191.70200000,0.16663431,0.19516480,1.00000000
2192.18500000,0.16659176,0.19521171,1.00000000
2192.66700000,0.16655924,0.19525716,1.00000000
2193.14900000,0.16677978,0.19530126,1.00000000
2193.63100000,0.16656004,0.19534400,1.00000000
2194.11300000,0.16662353,0.19538537,1.00000000
2194.59500000,0.16669847,0.19542538,1.00000000
2195.07700000,0.16666339,0.19546402,1.00000000
2195.55900000,0.16657882,0.19550128,1.00000000
2196.04200000,0.16658037,0.19553724,1.00000000
2196.52400000,0.16678081,0.19557175,1.00000000
2197.00600000,0.16669901,0.19560488,1.00000000
2197.48800000,0.16666514,0.19563662,1.00000000
2197.97000000,0.16670142,0.19566698,1.00000000
2198.45200000,0.16676593,0.19569596,1.00000000
2198.93400000,0.16659527,0.19572354,1.00000000
2199.41600000,0.16671917,0.19574974,1.00000000
2199.89800000,0.16669446,0.19577454,1.00000000
2200.38100000,0.16672906,0.19579800,1.00000000
2200.86300000,0.16651410,0.19582002,1.00000000
2201.34500000,0.16672796,0.19584065,1.00000000
2201.82700000,0.16674176,0.19585988,1.00000000
2202.30900000,0.16669318,0.19587772,1.00000000
2202.79100000,0.16655522,0.19589416,1.00000000
2203.27300000,0.16658222,0.19590921,1.00000000
2203.75500000,0.16654911,0.19592287,1.00000000
2204.23800000,0.16657576,0.19593516,1.00000000
2204.71900000,0.16663813,0.19594601,1.00000000
2205.20200000,0.16667555,0.19595551,1.00000000
2205.68400000,0.16653571,0.19596360,1.00000000
2206.16600000,0.16671206,0.19597030,1.00000000
2206.64800000,0.16673125,0.19597562,1.00000000
2207.13000000,0.16665902,0.19597955,1.00000000
2207.61200000,0.16681696,0.19598209,1.00000000
2208.09400000,0.16686731,0.19598326,1.00000000
2208.57600000,0.16678556,0.19598304,1.00000000
2209.05900000,0.16697152,0.19598145,1.00000000
2209.54100000,0.16671169,0.19597848,1.00000000
2210.02300000,0.16692213,0.19597414,1.00000000
2210.50500000,0.16697744,0.19596844,1.00000000
2210.98700000,0.16712188,0.19596137,1.00000000
2211.46900000,0.16685911,0.19595294,1.00000000
2211.95100000,0.16714274,0.19594315,1.00000000
2212.43300000,0.16719247,0.19593200,1.00000000
2212.91600000,0.16712017,0.19591948,1.00000000
2213.39800000,0.16702533,0.19590564,1.00000000
2213.88000000,0.16725517,0.19589046,1.00000000
2214.36200000,0.16736811,0.19587393,1.00000000
2214.84400000,0.16717261,0.19585608,1.00000000
2215.32600000,0.16717682,0.19583690,1.00000000
2215.80800000,0.16735206,0.19581640,1.00000000
2216.29000000,0.16746246,0.19579458,1.00000000
2216.77200000,0.16723811,0.19577145,1.00000000
2217.25500000,0.16738074,0.19574696,1.00000000
2217.73700000,0.16762155,0.19572121,1.00000000
2218.21900000,0.16756323,0.19569418,1.00000000
2218.70100000,0.16759314,0.19566585,1.00000000
2219.18300000,0.16775568,0.19563625,1.00000000
2219.66500000,0.16765445,0.19560536,1.00000000
2220.14700000,0.16782116,0.19557321,1.00000000
2220.62900000,0.16781494,0.19553980,1.00000000
2221.11200000,0.16767563,0.19550506,1.00000000
2221.59400000,0.16773520,0.19546914,1.00000000
2222.07600000,0.16806325,0.19543197,1.00000000
2222.55800000,0.16781304,0.19539358,1.00000000
2223.04000000,0.16801673,0.19535396,1.00000000
2223.52200000,0.16807337,0.19531312,1.00000000
2224.00400000,0.16809358,0.19527107,1.00000000
2224.48600000,0.16816346,0.19522782,1.00000000
2224.96900000,0.16819445,0.19518328,1.00000000
2225.45100000,0.16836212,0.19513764,1.00000000
2225.93300000,0.16823345,0.19509083,1.00000000
2226.41500000,0.16845124,0.19504285,1.00000000
2226.89700000,0.16829096,0.19499371,1.00000000
2227.37900000,0.16851905,0.19494342,1.00000000
2227.86100000,0.16868906,0.19489199,1.00000000
2228.34300000,0.16856598,0.19483943,1.00000000
2228.82500000,0.16854149,0.19478574,1.00000000
2229.30800000,0.16875641,0.19473083,1.00000000
2229.79000000,0.16879744,0.19467492,1.00000000
2230.27200000,0.16891841,0.19461793,1.00000000
2230.75400000,0.16898681,0.19455984,1.00000000
2231.23600000,0.16909836,0.19450069,1.00000000
2231.71800000,0.16899301,0.19444047,1.00000000
2232.20000000,0.16905148,0.19437920,1.00000000
2232.68200000,0.16909274,0.19431689,1.00000000
2233.16500000,0.16896709,0.19425341,1.00000000
2233.64600000,0.16939583,0.19418918,1.00000000
2234.12900000,0.16948312,0.19412367,1.00000000
2234.61100000,0.16915646,0.19405729,1.00000000
2235.09300000,0.16960536,0.19398993,1.00000000
2235.57500000,0.16963792,0.19392159,1.00000000
2236.05700000,0.16965145,0.19385229,1.00000000
2236.53900000,0.16978155,0.19378203,1.00000000
2237.02100000,0.16988457,0.19371083,1.00000000
2237.50300000,0.16999369,0.19363870,1.00000000
2237.98600000,0.17005427,0.19356551,1.00000000
2238.46800000,0.16994146,0.19349155,1.00000000
2238.95000000,0.17029183,0.19341671,1.00000000
2239.43200000,0.17021007,0.19334098,1.00000000
2239.91400000,0.17030217,0.19326438,1.00000000
2240.39600000,0.17045412,0.19318693,1.00000000
2240.87800000,0.17056325,0.19310863,1.00000000
2241.36000000,0.17041135,0.19302950,1.00000000
2241.84300000,0.17046407,0.19294939,1.00000000
2242.32500000,0.17084666,0.19286864,1.00000000
2242.80700000,0.17077229,0.19278709,1.00000000
2243.28900000,0.17098752,0.19270476,1.00000000
2243.77100000,0.17096557,0.19262167,1.00000000
2244.25300000,0.17119994,0.19253782,1.00000000
2244.73500000,0.17116377,0.19245324,1.00000000
2245.21700000,0.17122330,0.19236792,1.00000000
2245.69900000,0.17146181,0.19228190,1.00000000
2246.18200000,0.17139527,0.19219499,1.00000000
2246.66400000,0.17166280,0.19210758,1.00000000
2247.14600000,0.17176029,0.19201949,1.00000000
2247.62800000,0.17167457,0.19193075,1.00000000
2248.11000000,0.17198187,0.19184136,1.00000000
2248.59200000,0.17201052,0.19175135,1.00000000
2249.07400000,0.17179444,0.19166071,1.00000000
2249.55600000,0.17225694,0.19156947,1.00000000
2250.03900000,0.17232465,0.19147746,1.00000000
2250.52100000,0.17228594,0.19138506,1.00000000
2251.00300000,0.17233572,0.19129210,1.00000000
2251.48500000,0.17263315,0.19119859,1.00000000
2251.96700000,0.17266058,0.19110455,1.00000000
2252.44900000,0.17264011,0.19101000,1.00000000
2252.93100000,0.17285082,0.19091494,1.00000000
2253.41300000,0.17264182,0.19081940,1.00000000
2253.89600000,0.17283117,0.19072319,1.00000000
2254.37800000,0.17301366,0.19062671,1.00000000
2254.86000000,0.17315926,0.19052979,1.00000000
2255.34200000,0.17317823,0.19043245,1.00000000
2255.82400000,0.17322241,0.19033468,1.00000000
2256.30600000,0.17355482,0.19023652,1.00000000
2256.78800000,0.17352982,0.19013798,1.00000000
2257.27000000,0.17353113,0.19003907,1.00000000
2257.75200000,0.17370467,0.18993980,1.00000000
2258.23500000,0.17366681,0.18983998,1.00000000
2258.71700000,0.17386817,0.18974005,1.00000000
2259.19900000,0.17391593,0.18963981,1.00000000
2259.68100000,0.17391775,0.18953927,1.00000000
2260.16300000,0.17409388,0.18943845,1.00000000
2260.64500000,0.17420586,0.18933737,1.00000000
2261.12700000,0.17417983,0.18923604,1.00000000
2261.60900000,0.17442325,0.18913448,1.00000000
2262.09200000,0.17425721,0.18903249,1.00000000
2262.57300000,0.17438421,0.18893071,1.00000000
2263.05600000,0.17464824,0.18882832,1.00000000
2263.53800000,0.17471421,0.18872598,1.00000000
2264.02000000,0.17482748,0.18862347,1.00000000
2264.50200000,0.17494777,0.18852082,1.00000000
2264.98400000,0.17499380,0.18841804,1.00000000
2265.46600000,0.17511635,0.18831515,1.00000000
2265.94800000,0.17507682,0.18821216,1.00000000
2266.43000000,0.17529597,0.18810909,1.00000000
2266.91300000,0.17522062,0.18800574,1.00000000
2267.39500000,0.17570539,0.18790255,1.00000000
2267.87700000,0.17554313,0.18779932,1.00000000
2268.35900000,0.17564970,0.18769607,1.00000000
2268.84100000,0.17570531,0.18759281,1.00000000
